date,Price,Demand,Scheduled_Gen,Semi_Scheduled_Gen,Net_Import
2025-10-28 09:15:00,-15.08,540.69,129.99678,682.74322,283.23
2025-10-28 09:20:00,-11.11,607.19,80.00426,868.27574,354.29
2025-10-28 09:25:00,-17.04787,523.23,80.00418,676.13582,243.01
2025-10-28 09:30:00,-17.09586,511.71,79.99953,639.38047,217.17
2025-10-28 09:35:00,-15.08,492.76,79.99907,648.41093,245.88
2025-10-28 09:40:00,-11.11,529.41,79.99974,827.09026,392.4
2025-10-28 09:45:00,-11.79,429.75,79.99737,655.59263,318.26
2025-10-28 09:50:00,-11.8,393.7,79.99675,631.38325,330.44
2025-10-28 09:55:00,-11.79,358.57,80.00406,618.94594,353.87
2025-10-28 10:00:00,-11.79,326.63,80.00153,440.39847,202.98
2025-10-28 10:05:00,-11.78,275.91,79.99864,459.37136,274.51
2025-10-28 10:10:00,-11.11,281.3,79.99915,483.84085,294.18
2025-10-28 10:15:00,-19.98,285.6,79.9995,243.6805,43.78
2025-10-28 10:20:00,-17.85837,294.08,80.00282,251.72718,43.6
2025-10-28 10:25:00,-12.27674,332.36,79.99577,330.36423,84.64
2025-10-28 10:30:00,-14.0,290.15,80.00048,291.99952,88.43
2025-10-28 10:35:00,-17.76671,254.19,80.00096,233.38904,65.33
2025-10-28 10:40:00,-17.75953,248.26,79.99777,234.08223,72.21
2025-10-28 10:45:00,-11.11,174.74,79.99665,441.98335,361.13
2025-10-28 10:50:00,-10.40989,279.73,79.99796,508.79204,321.51
2025-10-28 10:55:00,-10.35369,287.82,80.00269,523.03731,327.67
2025-10-28 11:00:00,-11.11,211.76,80.0044,489.0356,371.18
2025-10-28 11:05:00,-11.11,228.9,79.99668,492.00332,356.39
2025-10-28 11:10:00,-11.79,224.1,79.99584,343.48416,208.48
2025-10-28 11:15:00,-11.11,265.67,80.00473,438.25527,263.33
2025-10-28 11:20:00,-16.10278,148.27,79.99621,211.33379,150.75
2025-10-28 11:25:00,-12.08853,254.55,80.0004,310.4096,143.52
2025-10-28 11:30:00,-14.00002,177.63,79.99714,245.07286,155.49
2025-10-28 11:35:00,-14.0,178.85,80.00057,236.11943,144.99
2025-10-28 11:40:00,-17.63221,176.28,80.00244,204.51756,115.23
2025-10-28 11:45:00,-18.00346,147.3,79.99515,200.25485,140.51
2025-10-28 11:50:00,-17.37291,141.17,80.00136,206.94864,153.66
2025-10-28 11:55:00,-17.36684,134.47,80.00075,205.74925,159.48
2025-10-28 12:00:00,-19.98,108.21,80.0044,166.3256,145.91
2025-10-28 12:05:00,-17.44514,139.24,80.0027,196.2373,144.97
2025-10-28 12:10:00,-17.33771,153.02,79.9966,223.8534,158.97
2025-10-28 12:15:00,-24.0,298.17,79.99747,132.80253,-81.6
2025-10-28 12:20:00,-11.78,223.48,79.99682,333.21318,199.07
2025-10-28 12:25:00,-17.14196,112.41,80.00398,214.74602,191.13
2025-10-28 12:30:00,-20.01,115.96,79.99567,163.48433,135.11
2025-10-28 12:35:00,-19.98,121.49,80.00248,169.36752,135.47
2025-10-28 13:00:00,-11.11,150.46,80.00118,446.76882,390.2
2025-10-28 13:30:00,-14.55,194.05,79.99782,234.64218,127.14
2025-10-28 14:00:00,-14.0,264.4,80.00446,274.91554,96.33
2025-10-28 14:30:00,-11.66,325.47,80.00258,402.56742,164.34
2025-10-28 15:00:00,-13.99999,284.12,80.0043,325.6257,122.86
2025-10-28 15:30:00,-11.78,256.29,80.00407,387.52593,213.89
2025-10-28 16:00:00,-10.8,415.62,80.00297,642.05703,310.71
2025-10-28 16:30:00,7.91466,544.72,135.99985,785.17015,382.35
2025-10-28 17:00:00,63.28843,751.79,165.99885,940.95115,362.67
2025-10-28 17:30:00,89.19373,975.79,343.99685,920.59315,292.92
2025-10-28 18:00:00,147.56118,1184.27,627.00285,894.04715,341.0
2025-10-28 18:30:00,138.42014,1357.47,862.21785,862.25215,371.48
2025-10-28 19:00:00,144.61327,1468.57,915.99985,837.79015,288.07
2025-10-28 19:30:00,196.0941,1541.79,946.99885,795.69115,202.45
2025-10-28 20:00:00,275.98,1571.15,1185.65385,777.69615,396.91
2025-10-28 20:30:00,232.15,1557.14,1025.71085,753.42915,223.8
2025-10-28 21:00:00,281.12558,1534.72,1012.00285,722.62715,201.41
2025-10-28 21:30:00,262.0,1490.53,790.82685,702.25315,2.56
2025-10-28 22:00:00,259.44402,1445.06,786.00085,677.75915,18.77
2025-10-28 22:30:00,258.14838,1387.97,785.99885,613.38115,11.45
2025-10-28 23:00:00,206.92333,1343.98,788.00185,561.84815,5.89
2025-10-28 23:30:00,205.96236,1308.94,786.99585,511.83415,-10.14
2025-10-29 00:00:00,183.3219,1324.9,787.00485,463.95515,-74.07
2025-10-29 00:30:00,213.28112,1334.06,787.99885,425.07115,-121.03
2025-10-29 01:00:00,213.36602,1366.3,787.99585,386.68415,-191.28
2025-10-29 01:30:00,224.72583,1359.15,788.99785,356.81215,-212.83
2025-10-29 02:00:00,190.92049,1336.0,789.00485,334.12515,-212.37
2025-10-29 02:30:00,224.84033,1300.94,788.99685,308.28315,-203.26
2025-10-29 03:00:00,214.10094,1267.93,789.99985,286.05015,-191.6
2025-10-29 03:30:00,223.60443,1247.0,790.99585,264.25415,-191.51
2025-10-29 04:00:00,219.13329,1238.73,881.00485,245.25515,-112.54
